id,org,dept,name,description,Mandate,Reliance,mandate_coded,relince_coded
1029,"Riverside, CA",Finance,First Party Claims,Submit and manage claims against the City’s insurance policies on behalf of the City when deductibles or self-insured retentions have been exceeded.,0,4,0,1
1393,Tulsa,Police,First Responder Support Services,Behavioral health and support services for the Police Department. Contracted Service.,0,0,0,0
1393,Tulsa Test Liz,Police,First Responder Support Services,Behavioral health and support services for the Police Department. Contracted Service.,0,0,0,0
965,Flagstaff,06-Public Works,Fitness and Aquatic Center Operations and Management,"Management and operations of the Aquaplex Fitness and Aquatic Center including programming. swim lessons, staffing, member services, custodial, maintenance and room rentals.",0,4,0,1
1822,"Addison, TX",Recreation,Fitness and Wellness Programs,"Offer recreational classes, programs, and activities to provide for the physical well-being of residents. Responsible for allocating instructors, scheduling, allocation of fitness equipment, and maintenance of equipment and supplies.  Oversee reservations and maintenance for racquetball courts, tennis/pickleball courts, and the gym.  Provide orientation for use of equipment and fitness screening opportunities.",0,0,0,0
366,Wetaskiwin,Community & Protective Services,Fitness Classes,Drop-in and registered fitness classes including spin and yoga classes.,0,0,0,0
5076,San Juan County,SHERIFFS OFFICE,Fitness Room,Workout equipment and facility - to include maintenance,0,0,0,0
625,"Branson, MO",Public Works,Flag Management,"Flag raising and lowering during national or statewide requirements.  Responsible for maintenance, removal and installation of flags at BLB roundabout.",0,3,0,0
647,"West Plains, MO",Public Works,Fleet Acquisition,Acquisition of new vehicles according to the budget,0,4,0,1
771,"Fort Saskatchewan, AB (Capital)",Fleet Addition - Toolcat with Bucket,Fleet Addition - Toolcat with Bucket,"The toolcat with a bucket is a versatile utility vehicle at the transfer station site. The vehicle will provide mobility to staff and the capacity to move items around the site. In addition, it will support general maintenance for site cleaning and snow and ice control on access, scale, ramps and nearby bins.",0,2,0,0
778,"Fort Saskatchewan, AB (Capital)",Fleet Addition - Wing Attachment,Fleet Addition - Wing Attachment,The wing attachment is an additional piece of equipment that will be added to one of two tandem trucks scheduled for replacement in 2023. This attachment will help with snow clearing near road and highway ditches.,0,2,0,0
394,"Boise, ID",Police,Fleet Admin,"Coordinates vehicle purchases, assignments and maintenance for the Department.",0,0,0,0
804,Flagstaff,07-Economic Vitality,Fleet Airfield Equipment Maintenance,Maintenance of airport vehicles and equipment,0,4,0,1
515,UnifiedGov,Public Works,Fleet Center IT Mgmt,Software and programs to assist with fleet management.,0,3,0,0
846,"Lethbridge, AB",Fleet Services,Fleet Disposals,"Provide all functions to remove items, clean and detail vehicle, prepare for auction, etc.",0,4,0,1
1916,Jefferson,Sheriff,Fleet Fuel both Unleaded and Propane,Manage fuel usage and propane by S.O. Vehicles,0,3,0,0
97,"Boise, ID",Finance and Administration,Fleet Maintenance,Fleet Services impacts the delivery and cost of nearly every service the City provides to the public. Our service incorporates fleet industry best practices for in house fleet maintenance to facilitate the best utilization of tax dollars,0,0,0,0
248,"Canton, MI",530 - Vehicle Maintenance,Fleet Maintenance,Fleet maintenance and repairs for all organization vehicles,0,0,0,0
837,East Lansing,Fire,Fleet Maintenance & Readiness,Fire/EMS Fleet Checks,0,0,0,0
510,"Eugene, OR",PW,Fleet maintenance and repair,"Parts and labor costs for maintaining and repairing City acquired vehicles and other equipment, including maintenance and repair of all City vehicles and various mechanized assets, and labor and parts for all maintenance/repair activities. Parts and labor costs for maintaining and repairing City acquired vehicles and other equipment, including maintenance and repair of all City vehicles and various mechanized assets, and labor and parts for all maintenance/repair activities. Parts and admin support for data input and tracking, parts inventory management, compliance of purchasing rules, including inventory management, contract oversite, purchasing support, and shipping/receiving.",0,0,0,0
1917,Jefferson,Sheriff,Fleet Maintenance and Repair,Fleet maintenance and repairs for all S.O. vehicles,0,2,0,0
3800,"Columbia, SC",Equipment Services,Fleet Maintenance parts,"Procure and distribute parts for Fleet Services and other departments as requested.   This includes replacement parts, tires and miscellaneous parts..",0,0,0,0
1292,East Lansing,Dept of Public Works,Fleet Management,"Meeting with departments to review, specify, purchase fleet and work throughout the entire purchase process",0,0,0,0
725,"Washington County, WI",Planning and Parks,Fleet Management - Facilities Vehicles,Maintain vehicles assigned to Facilities,0,3,0,0
942,Flagstaff,06-Public Works,Fleet Parts Inventory Management,"Accounts payable/receivable, Parts purchasing and stock room management",0,4,0,1
943,Flagstaff,06-Public Works,Fleet Preventative Maintenance,Fleet preventative maintenance for all city rolling stock equipment,0,4,0,1
1346,SouthJordan,Public Works,Fleet Preventative Maintenance,"Maintain fleet assets to ensure compliance, safety, and efficient operation",0,4,0,1
944,Flagstaff,06-Public Works,Fleet Repair,Fleet repairs and welding & fabrication for all city rolling stock equipment,0,4,0,1
1347,SouthJordan,Public Works,Fleet Repairs,Repair fleet assets,0,4,0,1
511,"Eugene, OR",PW,Fleet replacement,"Track, maintain and manage life cycle and acquisition information for City vehicles and equipment to ensure all equipment is replaced and monitored from initial purchase to any upgrades needed through to the end of each unit’s life cycle. Upfit any vehicle or equipment with aftermarket equipment as needed for vehicles or equipment. Research, support and implement climate recovery options to increase alternative fuels and reduce greenhouse gases (GHGs). Work includes acquisition and lifecycle management, spec writing, upfits, decommissioning of old vehicles, and FASTER system.",0,0,0,0
243,"Canton, MI",530 - Vehicle Maintenance,Fleet Replacement Management,Utilize a matrix system to determine proper interval of vehicle replacement,0,0,0,0
244,"Canton, MI",530 - Vehicle Maintenance,Fleet Road Call Services,Answer phone calls dispatch fleet staff and tow truck to complete onsite repairs or tow vehicles to fleet shop or other repair facilities,0,0,0,0
1348,SouthJordan,Public Works,Fleet Warranty Administration,Obtain warranty coverage for eligible maintenance and repairs,0,4,0,1
149,"Boise, ID",Human Resources,Flexible Spending Admin*,Administers the City's flexible spending programÂ and ensures compliance with applicable laws.,0,0,0,0
1039,Flagstaff,06-Public Works,Flooding Response and Debris Removal,Provide mitigation assistance and debris removal in rain and flooding events,0,4,0,1
726,"Washington County, WI",Planning and Parks,Floor Maintenance Program,"Maintain all hard and carpeted surfaces throughout county buildings to include stripping, waxing, carpet cleaning, etc.",0,3,0,0
315,"Boise, ID",Parks and Recreation,Football,Organize and facilitate competitive adult football leagues within the City of Boise.Â ,0,3,0,0
265,"Boise, ID",Parks and Recreation,Foothills Learning Center,"Environmental education over 11,000 visits from across the Treasure Valley",0,2,0,0
286,"Boise, ID",Parks and Recreation,Foothills Trail System,"Ridge to Rivers collaboration to build and maintain ""200 miles trails system throughout Foothills""",0,2,0,0
49,"West Plains, MO",Police,Forensic Team,Crime Scene Processing and Evidence Handling by officers with advanced evidence processing capabilities to investigate violent crime scenes.,0,4,0,1
322,"Boise, ID",Parks and Recreation,Forestry,"Maintains maintenance of all trees on city properties, rights-of-ways, and parks.",0,0,0,0
266,"Boise, ID",Parks and Recreation,Fort Boise,"This community center allows Boise Citizens to participate in art, access to gym facilities, and various sports programs.",0,2,0,0
797,Tulsa,Working in Neighborhoods,Foster,Place shelter animals into temporary foster homes for socialization until they reach age weight requirements or to recover from an illness,0,0,0,0
797,Tulsa Test Liz,Working in Neighborhoods,Foster,Place shelter animals into temporary foster homes for socialization until they reach age weight requirements or to recover from an illness,0,0,0,0
1129,"Columbia, SC",Stormwater/Street,French Drain Installation and Maintenance,none,0,0,0,0
1490,"Riverside, CA",Parks & Recreation,Friendly Stars,"Friendly Stars is a 30 year program for adults with disabilities.  The participants age range is from 18 - 75 years old.  These participants attend a Friday evening program for 1 1/2 hours and enjoy the social time to gather with peers and partake in art & craft classes, Bingo, dancing, billiards, sport games and celebrate all holidays.  Participants attend weekly with some care providers transporting their participants and others utilizing public transportation to get to the program.  Yearly attendance ranges from 100-125 per 6 months.  Total yearly revenue totals $14,400. Partnerships with Knights of Columbus, Friendly Stars Advisory Board, Palms to Pines Adaptive Sports and other Non-Profits.",0,0,0,0
